function,cumtime,lBits
dwave_qbsolv.dwavesearch,7.13636,2750
dwave_qbsolv.qbsolv_binding.run_qbsolv,20.373,2750
generate_qubo_numpy_multi_processing,64.047,2750
sample,24.071,2750
sample_qubo,56.238,2750
to_qubo,3.684,2750
from_qubo,31.922,2750
solve_exact_cover,120.287,2750
