function,cumtime,lBits
dwave_qbsolv.dwavesearch,3.93401,1150
dwave_qbsolv.qbsolv_binding.run_qbsolv,6.478,1150
generate_qubo_numpy_multi_processing,6.399,1150
sample,7.04,1150
sample_qubo,12.702,1150
to_qubo,0.555,1150
from_qubo,5.629,1150
solve_exact_cover,19.102,1150
