function,cumtime,lBits
dwave_qbsolv.dwavesearch,1.67781,600
dwave_qbsolv.qbsolv_binding.run_qbsolv,2.61,600
generate_qubo_numpy_multi_processing,1.201,600
sample,2.746,600
sample_qubo,4.622,600
to_qubo,0.133,600
from_qubo,1.866,600
solve_exact_cover,5.825,600
