function,cumtime,lBits
dwave_qbsolv.dwavesearch,12.56769,3875
dwave_qbsolv.qbsolv_binding.run_qbsolv,42.962,3875
generate_qubo_numpy_multi_processing,183.44,3875
sample,50.184,3875
sample_qubo,114.894,3875
to_qubo,7.203,3875
from_qubo,64.255,3875
solve_exact_cover,298.338,3875
